"city","state","GEOID","holc_grade_pop"
"Kalamazoo","MI","26077001501",3.60305835325491
"Kalamazoo","MI","26077001503",2.27487415968096
"Kalamazoo","MI","26077001504",2.21847868690263
"Kalamazoo","MI","26077001506",3
"Kalamazoo","MI","26077001601",2.89236239607684
"Kalamazoo","MI","26077001603",3
"Kalamazoo","MI","26077001604",
"Kalamazoo","MI","26077001701",2.11549191197578
"Kalamazoo","MI","26077001801",2.26081471555434
"Kalamazoo","MI","26077001802",2.77808945663746
"Kalamazoo","MI","26077001803",3.29641918044318
"Kalamazoo","MI","26077005501",3
"Kalamazoo","MI","26077005502",2.56901104692874
"Lansing","MI","26045020104",3
"Lansing","MI","26045021401",3
"Lansing","MI","26045020101",3
"Lansing","MI","26045020103",3
"Lansing","MI","26045020201",3
"Lansing","MI","26045020202",3
"Lansing","MI","26065002902",3
"Lansing","MI","26065003103",2.75564005987202
"Lansing","MI","26065003200",3
"Lansing","MI","26065003301",3
"Lansing","MI","26065003602",3
"Lansing","MI","26065004100",1.8382122530084
"Lansing","MI","26065004490",
"Lansing","MI","26065004493",2
"Lansing","MI","26065005100",3
"Lansing","MI","26065005303",3
"Lansing","MI","26065000100",3.05479637953591
"Lansing","MI","26065000800",3.05486633003611
"Lansing","MI","26065002101",3.03730685619978
"Lansing","MI","26065002600",2.95043586490348
"Lansing","MI","26065003302",3
"Lansing","MI","26065003400",3
"Lansing","MI","26065003500",3
"Lansing","MI","26065003601",3
"Lansing","MI","26065003700",2.99957181801346
"Lansing","MI","26065003801",1
"Lansing","MI","26065003802",1.00166177995638
"Lansing","MI","26065003901",3
"Lansing","MI","26065003902",2.3211054873238
"Lansing","MI","26065004000",1.23046337267649
"Lansing","MI","26065004301",2.30432820051696
"Lansing","MI","26065004302",2
"Lansing","MI","26065004402",
"Lansing","MI","26065004403",3
"Lansing","MI","26065004491",2
"Lansing","MI","26065004492",2.75601210933554
"Lansing","MI","26065004494",2
"Lansing","MI","26065004500",
"Lansing","MI","26065004600",3
"Lansing","MI","26065004902",2
"Lansing","MI","26065005001",
"Lansing","MI","26065005201",3
"Lansing","MI","26065005304",3
"Lansing","MI","26065005600",
"Lansing","MI","26065006500",2.14269893335977
"Lansing","MI","26065006600",3.19581457644355
"Lansing","MI","26065006700",2.2856817522702
"Lansing","MI","26065006800",2.97156265279879
"Lansing","MI","26065007000",2.67133303293975
"Lansing","MI","26065980000",3.4211121443086
"Lansing","MI","26065980100",3.01127763406168
"Lansing","MI","26065980200",2.88623848313098
"Lansing","MI","26065000400",1.89855830312025
"Lansing","MI","26065000600",2.06980027769954
"Lansing","MI","26065000700",2.2514279516624
"Lansing","MI","26065001000",2.46842536786639
"Lansing","MI","26065001200",3.14986568005206
"Lansing","MI","26065001703",2.97128105173611
"Lansing","MI","26065002000",2.93822088848775
"Lansing","MI","26065002200",2.70668535788974
"Lansing","MI","26065002300",2.62938578815323
"Lansing","MI","26065002700",2.99989434902632
"Lansing","MI","26065002800",3
"Lansing","MI","26065002901",3
"Muskegon","MI","26121000300",3.10695987773697
"Muskegon","MI","26121000601",2.42313739600467
"Muskegon","MI","26121001300",3.80176638038976
"Muskegon","MI","26121001902",4
"Muskegon","MI","26121002200",2.03813957490565
"Muskegon","MI","26121004300",3.99959556221195
"Muskegon","MI","26121000100",4
"Muskegon","MI","26121000401",4
"Muskegon","MI","26121000402",3.99696530862419
"Muskegon","MI","26121000500",2.63605556632145
"Muskegon","MI","26121000800",2.43543535697414
"Muskegon","MI","26121000900",3.66856898239189
"Muskegon","MI","26121001000",4
"Muskegon","MI","26121001200",3.03235767333221
"Muskegon","MI","26121001402",3.69478430464592
"Muskegon","MI","26121001500",2.0896718350605
"Muskegon","MI","26121001600",
"Muskegon","MI","26121001700",
"Muskegon","MI","26121001800",
"Muskegon","MI","26121001901",4
"Muskegon","MI","26121002100",3.47555322201573
"Muskegon","MI","26121002300",4
"Muskegon","MI","26121002400",3.99855749181541
"Muskegon","MI","26121002601",4
"Muskegon","MI","26121002700",
"Muskegon","MI","26121004200",3.42206465754197
"Pontiac","MI","26125141100",3
"Pontiac","MI","26125141700",3
"Pontiac","MI","26125142600",1.29878152151143
"Pontiac","MI","26125140100",4
"Pontiac","MI","26125140500",
"Pontiac","MI","26125140900",2.99971344790643
"Pontiac","MI","26125141000",3.73537688771781
"Pontiac","MI","26125141200",3
"Pontiac","MI","26125141300",3
"Pontiac","MI","26125141400",2.93521433111852
"Pontiac","MI","26125141500",3.86195700003537
"Pontiac","MI","26125141600",2.79795976736372
"Pontiac","MI","26125142000",1.65867449159558
"Pontiac","MI","26125142100",2.35587701991873
"Pontiac","MI","26125142200",2.64028735260385
"Pontiac","MI","26125142300",3.61132876042852
"Pontiac","MI","26125142400",3.40580654405926
"Pontiac","MI","26125142500",2.98300189396582
"Pontiac","MI","26125142700",3.99992322982678
"Pontiac","MI","26125143500",2
"Pontiac","MI","26125144500",2.06320373217235
"Pontiac","MI","26125145400",4
"Pontiac","MI","26125145700",
"Pontiac","MI","26125145900",4
"Pontiac","MI","26125150100",2.35373900544273
"Pontiac","MI","26125150200",2
"Pontiac","MI","26125150300",2
"Pontiac","MI","26125154000",1.97705578409926
"Pontiac","MI","26125156000",
"Saginaw","MI","26145000200",3.21818056173002
"Saginaw","MI","26145000800",3
"Saginaw","MI","26145001400",2.69214616797299
"Saginaw","MI","26145001700",3
"Saginaw","MI","26145002100",2.1910002416591
"Saginaw","MI","26145011000",3
"Saginaw","MI","26145011901",
"Saginaw","MI","26145000100",3.76163274875809
"Saginaw","MI","26145000400",3.00683814471525
"Saginaw","MI","26145000600",3.08899492048889
"Saginaw","MI","26145000700",3
"Saginaw","MI","26145000900",3
"Saginaw","MI","26145001000",3
"Saginaw","MI","26145001100",3.52755242442366
"Saginaw","MI","26145001200",3.20118370997263
"Saginaw","MI","26145001300",3.12797845066911
"Saginaw","MI","26145001500",2.59783005822283
"Saginaw","MI","26145001600",3
"Saginaw","MI","26145001800",3
"Saginaw","MI","26145001900",3
"Saginaw","MI","26145002000",2.62090786280944
"Saginaw","MI","26145010200",
"Saginaw","MI","26145010304",
"Saginaw","MI","26145010401",2.77936489089006
"Saginaw","MI","26145010402",2
"Saginaw","MI","26145010501",1.16119476066831
"Saginaw","MI","26145010600",4
"Saginaw","MI","26145010700",3.6332828652215
"Saginaw","MI","26145010800",3.00042808913957
"Saginaw","MI","26145011500",3
"Saginaw","MI","26145011800",3.99723613517294
"Saginaw","MI","26145010303",
"Duluth","MN","27137015700",2.42967499383771
"Duluth","MN","27137000100",2.00031310802541
"Duluth","MN","27137000700",1.18240287058222
"Duluth","MN","27137001200",2.85179243587925
"Duluth","MN","27137001900",3.39427440232956
"Duluth","MN","27137003400",3.99942415242707
"Duluth","MN","27137015600",2.39081716772696
"Duluth","MN","27137015800",1.77391376227818
"Duluth","MN","27137002400",2.03219369197653
"Duluth","MN","27137000200",2.69604952581156
"Duluth","MN","27137000300",3.71967275201198
"Duluth","MN","27137000400",2.98956665957453
"Duluth","MN","27137000500",2.28957387393585
"Duluth","MN","27137000600",1.7279328341847
"Duluth","MN","27137000900",2.65180906167342
"Duluth","MN","27137001000",1.53227057848339
"Duluth","MN","27137001100",1.63973999259407
"Duluth","MN","27137001300",2.57522111960092
"Duluth","MN","27137001400",2.40683070591426
"Duluth","MN","27137001600",3
"Duluth","MN","27137001700",2.89972804751535
"Duluth","MN","27137001800",3
"Duluth","MN","27137002000",3
"Duluth","MN","27137002200",4
"Duluth","MN","27137002300",3
"Duluth","MN","27137002600",3
"Duluth","MN","27137002900",
"Duluth","MN","27137003000",2.15942756993062
"Duluth","MN","27137003300",2.53588814230542
"Duluth","MN","27137003600",3
"Duluth","MN","27137003700",3.91454711290926
"Duluth","MN","27137003800",4
"Duluth","MN","27137010100",
"Duluth","MN","27137010200",3.54581532148968
"Duluth","MN","27137010300",
"Duluth","MN","27137010600",
"Duluth","MN","27137011100",
"Minneapolis","MN","27003051302",
"Minneapolis","MN","27003051400",
"Minneapolis","MN","27003051305",
"Minneapolis","MN","27003051501",
"Minneapolis","MN","27003051502",
"Minneapolis","MN","27003051206",
"Minneapolis","MN","27003051304",
"Minneapolis","MN","27053100400",2.9536563912344
"Minneapolis","MN","27053100900",2.80642480709594
"Minneapolis","MN","27053101900",2.99508616614994
"Minneapolis","MN","27053102500",3.01977235316921
"Minneapolis","MN","27053103700",3.60863096903101
"Minneapolis","MN","27053104400",3.09448681525422
"Minneapolis","MN","27053105204",3.23918026677832
"Minneapolis","MN","27053105700",3.17982804748089
"Minneapolis","MN","27053106600",1.99315899309099
"Minneapolis","MN","27053107400",2.65794885096898
"Minneapolis","MN","27053108600",2.17065826676628
"Minneapolis","MN","27053109200",2.02840588477729
"Minneapolis","MN","27053109400",2.93918198475576
"Minneapolis","MN","27053110000",3.12178721012215
"Minneapolis","MN","27053110800",1.59605900588553
"Minneapolis","MN","27053111200",2
"Minneapolis","MN","27053125700",3
"Minneapolis","MN","27053000102",4
"Minneapolis","MN","27053001100",2.60012492164472
"Minneapolis","MN","27053002700",2.38832056909211
"Minneapolis","MN","27053005902",3.57737929454851
"Minneapolis","MN","27053007801",3.08002175935498
"Minneapolis","MN","27053008400",2.48811606650532
"Minneapolis","MN","27053010700",1.06404831334443
"Minneapolis","MN","27053011800",1.84924573160705
"Minneapolis","MN","27053020400",
"Minneapolis","MN","27053020500",4
"Minneapolis","MN","27053022000",
"Minneapolis","MN","27053022802",
"Minneapolis","MN","27053023801",
"Minneapolis","MN","27053023802",2
"Minneapolis","MN","27053106000",3.34797660677022
"Minneapolis","MN","27053106200",3.38833701224381
"Minneapolis","MN","27053106400",2.41182228276911
"Minneapolis","MN","27053106500",1.87864614477791
"Minneapolis","MN","27053106700",2.98611198810767
"Minneapolis","MN","27053106900",3.09032825085987
"Minneapolis","MN","27053107000",2.48182177486287
"Minneapolis","MN","27053107500",3.1982016347106
"Minneapolis","MN","27053107600",2.05773481207421
"Minneapolis","MN","27053108000",1.97638073368618
"Minneapolis","MN","27053108700",2.11460582839093
"Minneapolis","MN","27053108800",2.91342501601568
"Minneapolis","MN","27053108900",2.06552497534698
"Minneapolis","MN","27053109000",1.87616332855278
"Minneapolis","MN","27053109100",1.77567630704993
"Minneapolis","MN","27053109300",2
"Minneapolis","MN","27053109700",2
"Minneapolis","MN","27053109800",1.81973609384307
"Minneapolis","MN","27053109900",1.97936826129395
"Minneapolis","MN","27053110100",1.97662296006369
"Minneapolis","MN","27053110200",2.04576463454795
"Minneapolis","MN","27053110400",2.54219902656445
"Minneapolis","MN","27053110500",2.33163770379528
"Minneapolis","MN","27053110900",2.30121581863649
"Minneapolis","MN","27053111100",1.80693031262096
"Minneapolis","MN","27053111300",1.32893042311986
"Minneapolis","MN","27053111400",1.2215509298358
"Minneapolis","MN","27053111500",1.4166871469479
"Minneapolis","MN","27053100200",2.340179564765
"Minneapolis","MN","27053100500",4
"Minneapolis","MN","27053100700",2.04131465521962
"Minneapolis","MN","27053100800",2.44816598334633
"Minneapolis","MN","27053101200",2.30152157167996
"Minneapolis","MN","27053101300",2.26934029724878
"Minneapolis","MN","27053101600",3.04982555486838
"Minneapolis","MN","27053101800",3.28487934455555
"Minneapolis","MN","27053102000",2.6683324994837
"Minneapolis","MN","27053102100",3
"Minneapolis","MN","27053102300",3.50621459393497
"Minneapolis","MN","27053102600",3.80920268447026
"Minneapolis","MN","27053102800",2.9881243365303
"Minneapolis","MN","27053103000",3.20306269488742
"Minneapolis","MN","27053103100",3.98445646241887
"Minneapolis","MN","27053103400",4
"Minneapolis","MN","27053103600",3.35411865538286
"Minneapolis","MN","27053103900",3.03257733020917
"Minneapolis","MN","27053104000",3.0139893569868
"Minneapolis","MN","27053104100",3.10341662308141
"Minneapolis","MN","27053104800",3.6174848769598
"Minneapolis","MN","27053104900",2.53783311256699
"Minneapolis","MN","27053105100",2.17118835087682
"Minneapolis","MN","27053105201",3.32028112693244
"Minneapolis","MN","27053105400",4
"Minneapolis","MN","27053105500",1.71867984247146
"Minneapolis","MN","27053105600",2.21379698080668
"Minneapolis","MN","27053125600",2.64952566267352
"Minneapolis","MN","27053125800",3
"Minneapolis","MN","27053125900",3.00429481985314
"Minneapolis","MN","27053126000",3.07549782196026
"Minneapolis","MN","27053126100",4
"Minneapolis","MN","27053126200",4
"Minneapolis","MN","27053980000",2.05595724998773
"Minneapolis","MN","27053000101",4
"Minneapolis","MN","27053000300",1.87246875694165
"Minneapolis","MN","27053000601",2.44039222901483
"Minneapolis","MN","27053000603",1.88777213608058
"Minneapolis","MN","27053001700",3.46454347627172
"Minneapolis","MN","27053002200",3
"Minneapolis","MN","27053002400",3.6349598748138
"Minneapolis","MN","27053003200",1.79151791409252
"Minneapolis","MN","27053003300",3.03412015115817
"Minneapolis","MN","27053003800",3.0120771408672
"Minneapolis","MN","27053005901",4
"Minneapolis","MN","27053006800",2.03124276198768
"Minneapolis","MN","27053007700",3.00955302720579
"Minneapolis","MN","27053008100",2.00890189081341
"Minneapolis","MN","27053008200",2.32616820066612
"Minneapolis","MN","27053008300",2.44263137800462
"Minneapolis","MN","27053008500",2.1038138125819
"Minneapolis","MN","27053009500",2.00601181754788
"Minneapolis","MN","27053009600",2
"Minneapolis","MN","27053010600",1.24563855759989
"Minneapolis","MN","27053011000",1.8704872181188
"Minneapolis","MN","27053011703",1.05147484321484
"Minneapolis","MN","27053011704",1.01078969310015
"Minneapolis","MN","27053011998",2.00705797956656
"Minneapolis","MN","27053012001",2
"Minneapolis","MN","27053012003",1.6327755611716
"Minneapolis","MN","27053012101",2.72637592534487
"Minneapolis","MN","27053020101",
"Minneapolis","MN","27053020102",3.30969152781651
"Minneapolis","MN","27053021200",
"Minneapolis","MN","27053021300",
"Minneapolis","MN","27053021400",
"Minneapolis","MN","27053021700",
"Minneapolis","MN","27053021800",
"Minneapolis","MN","27053022801",2
"Minneapolis","MN","27053022901",
"Minneapolis","MN","27053023600",2
"Minneapolis","MN","27053102900",3.26406863199995
"Minneapolis","MN","27053111600",1.14053154948274
"Minneapolis","MN","27053012102",3
"Rochester","MN","27109000400",1.26478612795797
"Rochester","MN","27109001100",
"Rochester","MN","27109000100",3.31380306849524
"Rochester","MN","27109000200",3.13147705248287
"Rochester","MN","27109000300",2.45094427608397
"Rochester","MN","27109000500",2.10213073562477
"Rochester","MN","27109000600",3.11646144026724
"Rochester","MN","27109000901",
"Rochester","MN","27109000902",
"Rochester","MN","27109001000",2
"Rochester","MN","27109001201",
"Rochester","MN","27109001202",
"Rochester","MN","27109001601",
"Rochester","MN","27109002300",3.00239683718821
"St. Paul","MN","27037060105",
"St. Paul","MN","27037060302",2
"St. Paul","MN","27037060603",1.89369817786358
"St. Paul","MN","27037060102",2.02500000179951
"St. Paul","MN","27037060103",
"St. Paul","MN","27037060104",2
"St. Paul","MN","27037060201",
"St. Paul","MN","27037060202",2
"St. Paul","MN","27037060301",2
"St. Paul","MN","27037060401",2
"St. Paul","MN","27037060505",
"St. Paul","MN","27037060506",
"St. Paul","MN","27037060604",
"St. Paul","MN","27037060605",
"St. Paul","MN","27037060606",
"St. Paul","MN","27037060101",2.47143562821806
"St. Paul","MN","27053107600",
"St. Paul","MN","27053109000",
"St. Paul","MN","27053110500",
"St. Paul","MN","27053980000",
"St. Paul","MN","27053011998",
"St. Paul","MN","27123030100",2.24313109104037
"St. Paul","MN","27123030400",3.99998624002002
"St. Paul","MN","27123030702",2
"St. Paul","MN","27123030704",2
"St. Paul","MN","27123031200",2.9986074869031
"St. Paul","MN","27123031600",2.19639786959101
"St. Paul","MN","27123031802",2.99857791081414
